order_item_id,order_id,product_id,quantity,price
21261,2832,442,2,409.93
21262,2932,891,4,361.0
21263,24729,615,2,428.2
21264,15589,53,4,453.8
21265,1862,825,1,230.62
21266,23391,29,2,106.26
21267,11055,619,5,90.64
21268,12051,353,5,303.51
21269,20637,755,1,289.78
21270,654,550,2,115.14
21271,1601,221,3,317.61
21272,15029,855,4,34.1
21273,19098,598,5,97.27
21274,12201,554,2,31.58
21275,21055,63,5,387.97
21276,7207,465,5,291.72
21277,1676,846,4,69.89
21278,2209,95,5,143.27
21279,23058,447,4,51.87
21280,22437,977,1,43.64
21281,16773,678,2,350.65
21282,22947,179,1,263.04
21283,16229,39,4,410.22
21284,10853,29,1,211.08
21285,9596,337,5,173.02
21286,16048,231,3,411.42
21287,22955,602,5,199.93
21288,5152,515,2,145.87
21289,12441,741,2,266.63
21290,23341,204,1,57.26
21291,12293,539,5,152.57
21292,19470,102,3,149.92
21293,14081,694,2,179.25
21294,11693,188,3,223.46
21295,18000,648,3,212.12
21296,1282,481,5,18.03
21297,13141,497,2,255.8
21298,3138,515,5,35.72
21299,17510,437,5,472.15
21300,7508,88,1,365.77
21301,8318,20,4,356.71
21302,23521,698,1,160.5
21303,1969,217,3,155.54
21304,14454,426,2,82.65
21305,16255,89,5,340.11
21306,11728,957,1,227.9
21307,22664,308,5,453.46
21308,4551,553,2,197.21
21309,1397,85,2,108.82
21310,18522,204,4,398.48
21311,11746,415,2,255.13
21312,7577,303,1,381.57
21313,23622,307,1,330.08
21314,21041,498,4,178.76
21315,4522,237,5,289.78
21316,4541,631,2,428.27
21317,6148,515,1,100.54
21318,21968,993,5,332.38
21319,17861,138,4,221.48
21320,8900,388,3,178.76
21321,1683,45,3,341.71
21322,4616,138,1,478.6
21323,15445,83,4,76.18
21324,11459,769,4,441.58
21325,10404,139,3,72.4
21326,13220,49,1,390.7
21327,21244,228,4,214.4
21328,12325,921,5,447.32
21329,4806,78,2,216.83
21330,2571,62,5,463.21
21331,10791,961,1,408.55
21332,7241,769,3,436.95
21333,1522,558,5,226.04
21334,23149,792,5,385.14
21335,19691,811,4,130.97
21336,22836,279,3,99.05
21337,8829,384,2,230.67
21338,18892,579,1,194.32
21339,23822,820,4,386.64
21340,20652,122,3,339.8
21341,13234,517,2,391.03
21342,12506,709,1,411.42
21343,856,828,4,311.93
21344,17753,596,1,462.92
21345,2968,97,4,488.51
21346,1697,9,5,178.76
21347,6412,63,1,362.24
21348,21435,741,1,481.53
21349,12402,310,2,453.46
21350,23383,441,4,423.72
21351,8235,2,4,463.84
21352,2706,300,5,436.95
21353,4712,760,1,156.69
21354,24194,316,4,428.27
21355,19197,685,2,149.74
21356,16076,763,4,483.41
21357,5774,100,4,76.07
21358,22661,594,4,219.7
21359,13251,495,3,213.73
21360,19543,114,3,99.9
21361,24258,776,5,418.55
21362,14457,758,1,156.54
21363,22230,483,2,156.69
21364,13356,907,4,227.9
21365,7480,92,1,300.75
21366,16427,106,5,33.63
21367,10783,733,2,475.22
21368,22282,605,3,223.96
21369,17287,148,3,382.64
21370,16848,906,3,418.55
21371,21082,197,5,332.38
21372,476,577,2,350.65
21373,20026,317,3,106.3
21374,617,427,1,330.08
21375,3019,115,3,140.7
21376,13242,941,5,237.67
21377,24611,268,3,483.96
21378,15330,981,4,85.84
21379,18580,952,3,160.5
21380,14076,979,2,286.75
21381,7801,757,4,460.7
21382,20947,437,2,138.31
21383,2193,685,5,140.7
21384,21234,383,2,219.57
21385,6520,439,5,493.53
21386,20173,478,1,460.7
21387,12970,327,5,423.68
21388,1353,21,2,424.38
21389,12453,67,1,181.0
21390,2688,511,3,348.48
21391,15827,542,5,44.91
21392,24821,269,4,386.49
21393,19416,526,4,430.63
21394,17407,923,2,231.32
21395,18843,432,3,115.73
21396,20148,935,1,263.04
21397,633,80,2,94.19
21398,8914,136,3,148.52
21399,24863,771,5,359.02
21400,20992,232,3,489.47
21401,21127,985,4,106.06
21402,687,367,4,135.46
21403,22551,883,1,146.42
21404,23159,295,5,368.72
21405,17647,763,3,453.8
21406,1537,477,3,253.81
21407,17756,230,4,247.6
21408,2157,779,5,245.42
21409,9025,741,4,91.01
21410,19194,636,5,69.89
21411,18423,243,5,167.96
21412,3700,460,3,479.5
21413,8256,940,1,179.25
21414,3677,78,1,358.25
21415,10307,768,3,142.76
21416,10763,627,5,213.73
21417,23718,979,3,466.89
21418,4301,250,5,492.9
21419,24264,581,4,402.24
21420,16487,182,1,485.37
21421,14000,200,5,208.36
21422,10772,436,5,445.04
21423,14587,735,4,472.15
21424,756,338,4,255.8
21425,7453,2,3,397.74
21426,2816,776,1,110.77
21427,2080,427,1,130.97
21428,12333,935,1,218.12
21429,15319,704,2,269.79
21430,22372,987,3,459.56
21431,8559,874,4,455.66
21432,6280,830,5,48.14
21433,14256,694,5,372.59
21434,21722,565,2,265.01
21435,16672,304,1,314.01
21436,23764,925,5,275.55
21437,21842,617,5,108.69
21438,23196,320,4,165.31
21439,16907,372,3,106.06
21440,1081,677,1,374.14
21441,13310,502,5,485.25
21442,3801,889,3,257.52
21443,2657,637,4,159.3
21444,17673,233,3,458.61
21445,18982,255,2,226.01
21446,3647,265,2,385.2
21447,15772,928,1,16.44
21448,16220,565,5,364.55
21449,3880,673,5,303.29
21450,7169,668,1,398.31
21451,20245,574,3,443.47
21452,23153,324,5,14.24
21453,4853,642,4,96.0
21454,1713,685,2,347.34
21455,6862,329,4,109.0
21456,10014,162,5,443.0
21457,16933,55,2,487.24
21458,17227,888,3,316.44
21459,18531,860,3,51.44
21460,22130,843,3,475.29
21461,9882,991,2,442.97
21462,5870,986,5,206.63
21463,7341,720,3,390.68
21464,22208,632,2,237.67
21465,20710,868,3,223.17
21466,3349,682,3,217.56
21467,13931,343,1,78.56
21468,15,660,3,78.02
21469,8100,477,5,343.41
21470,5551,811,5,479.99
21471,14347,867,2,69.58
21472,18253,193,3,97.23
21473,17674,820,3,396.38
21474,2926,839,2,107.05
21475,4198,130,5,67.6
21476,6890,482,2,114.83
21477,5173,855,3,246.88
21478,2247,137,1,81.86
21479,20207,730,4,475.22
21480,6839,918,2,30.81
21481,12202,818,1,447.71
21482,10435,441,1,303.51
21483,18585,453,3,197.0
21484,13328,182,2,217.56
21485,11301,358,2,491.38
21486,22904,82,1,315.82
21487,8560,409,2,69.89
21488,253,192,2,303.94
21489,794,672,5,274.7
21490,13225,272,1,34.1
21491,19264,625,2,109.0
21492,18269,828,5,402.24
21493,24093,944,2,206.05
21494,15496,32,1,99.05
21495,1290,74,5,472.15
21496,23465,852,2,39.01
21497,12442,771,1,317.04
21498,19878,399,5,99.05
21499,14270,876,3,377.48
21500,21743,311,3,111.88
21501,10579,38,3,230.06
21502,8033,877,4,52.75
21503,19450,27,1,93.14
21504,19879,48,5,85.02
21505,6693,979,5,450.6
21506,11351,278,2,93.14
21507,1477,350,1,272.04
21508,17462,238,5,307.74
21509,16973,330,5,177.94
21510,18940,35,2,214.71
21511,13020,750,5,414.3
21512,11488,627,4,106.26
21513,5019,410,3,46.53
21514,1397,636,2,50.77
21515,91,270,1,229.32
21516,24585,16,2,390.7
21517,14751,894,5,423.68
21518,5125,297,4,199.49
21519,13385,615,3,181.87
21520,12780,166,1,484.92
21521,1073,487,2,374.14
21522,15439,979,5,442.97
21523,3555,935,1,137.47
21524,19687,287,2,191.65
21525,5773,27,5,478.6
21526,11046,921,5,102.97
21527,13628,564,5,335.27
21528,21582,901,1,425.07
21529,9956,565,1,411.38
21530,4655,222,4,134.11
21531,4559,358,1,31.55
21532,21156,803,3,223.27
21533,22610,455,3,269.79
21534,23914,124,4,336.17
21535,24230,775,4,483.27
21536,18546,613,5,472.15
21537,5996,483,5,134.11
21538,6437,24,5,154.23
21539,19283,148,5,219.18
21540,733,950,1,109.46
21541,13064,126,4,88.65
21542,4459,796,3,90.64
21543,3987,962,1,142.26
21544,8970,429,3,99.05
21545,19136,156,4,114.82
21546,12692,853,3,485.37
21547,2535,324,4,483.79
21548,7087,936,1,217.18
21549,21361,423,2,94.19
21550,6882,433,5,183.43
21551,856,369,1,114.82
21552,4246,203,2,141.01
21553,10206,855,4,357.37
21554,2984,198,5,394.38
21555,24136,161,4,37.07
21556,8236,24,1,219.65
21557,4468,104,4,184.91
21558,22284,163,1,217.06
21559,7135,714,4,463.21
21560,12566,842,3,33.66
21561,15049,108,5,14.24
21562,23478,705,3,343.41
21563,22022,162,3,108.69
21564,22386,222,5,42.99
21565,18150,15,2,50.52
21566,19377,148,5,166.53
21567,464,414,3,487.24
21568,8872,190,3,97.18
21569,8358,795,2,386.64
21570,18688,923,1,337.73
21571,19826,934,1,43.2
21572,18634,326,5,212.55
21573,13941,66,4,299.67
21574,10965,53,3,384.02
21575,15881,130,2,197.21
21576,21808,644,2,55.98
21577,23756,506,3,191.21
21578,2609,868,2,255.64
21579,2201,789,5,19.77
21580,15054,754,4,25.33
21581,21044,131,4,361.8
21582,11759,77,3,278.88
21583,17287,498,4,19.35
21584,5684,523,5,303.29
21585,24928,262,2,82.85
21586,189,208,5,302.07
21587,23482,423,2,457.31
21588,708,813,1,333.65
21589,7774,725,4,82.85
21590,22743,437,5,427.76
21591,20998,293,3,369.6
21592,24605,494,1,275.8
21593,254,541,5,92.77
21594,16795,51,3,265.56
21595,19448,537,3,22.8
21596,19562,358,5,485.25
21597,23302,942,1,456.94
21598,18714,543,5,390.7
21599,10693,471,1,122.95
21600,14469,277,3,98.75
21601,23365,356,4,118.72
21602,14442,157,2,481.53
21603,18415,881,3,446.75
21604,7976,54,5,294.34
21605,13844,787,1,88.97
21606,11990,379,1,234.82
21607,22972,614,3,71.39
21608,17941,934,1,387.72
21609,8139,751,1,333.68
21610,12144,270,1,51.55
21611,19651,268,4,432.74
21612,15652,249,2,335.31
21613,1560,186,1,247.6
21614,8840,312,5,426.64
21615,22552,684,2,349.76
21616,23361,299,5,290.36
21617,23133,204,3,17.03
21618,6348,550,4,379.5
21619,18501,627,5,366.24
21620,20878,871,2,164.94
21621,3114,535,2,143.27
21622,15201,748,3,93.85
21623,23158,352,1,464.9
21624,19776,161,2,397.74
21625,1853,665,3,15.65
21626,1884,882,3,324.28
21627,13041,321,2,374.63
21628,5096,433,4,381.76
21629,9870,833,1,297.66
21630,2858,648,5,400.85
21631,16313,237,2,400.38
21632,24540,846,1,120.45
21633,8855,822,1,216.68
21634,16563,602,1,434.2
21635,16778,992,3,217.18
21636,23329,425,5,178.76
21637,5901,32,1,254.94
21638,7782,695,5,254.94
21639,21441,758,3,472.26
21640,779,325,3,428.2
21641,3727,262,1,223.27
21642,2516,280,1,420.94
21643,23354,701,4,51.87
21644,11736,278,5,430.63
21645,17406,831,2,74.5
21646,19672,353,5,198.99
21647,24929,684,5,217.27
21648,23626,529,3,333.63
21649,5657,367,5,272.25
21650,12862,664,3,337.73
21651,9568,163,1,245.46
21652,5518,148,2,225.01
21653,3970,318,1,23.41
21654,1928,249,2,213.61
21655,19425,418,5,440.91
21656,20045,78,4,35.53
21657,12528,231,4,21.02
21658,15134,975,3,302.23
21659,21622,363,5,191.65
21660,24656,548,2,374.45
21661,7681,584,5,217.56
21662,6900,897,3,472.26
21663,23339,943,1,393.39
21664,21945,633,5,57.48
21665,18995,46,5,470.21
21666,20580,947,5,361.0
21667,3684,671,2,167.96
21668,17429,845,3,255.8
21669,4989,775,1,43.96
21670,4982,317,3,222.3
21671,16303,913,5,17.13
21672,10115,260,4,484.08
21673,12652,658,4,85.02
21674,14653,510,5,373.81
21675,10029,819,1,263.04
21676,20209,868,2,481.47
21677,12223,704,2,55.98
21678,13908,33,4,109.0
21679,7419,678,3,466.48
21680,2861,513,5,461.33
21681,22601,306,4,62.75
21682,4292,157,5,138.31
21683,17240,448,2,381.04
21684,10869,727,1,387.15
21685,19461,171,1,459.56
21686,16564,749,4,381.95
21687,18576,357,3,25.57
21688,8332,216,4,413.69
21689,11531,895,1,199.49
21690,11156,953,1,245.83
21691,15161,377,4,357.37
21692,6131,117,2,14.98
21693,24184,666,2,366.84
21694,11891,70,3,279.59
21695,23922,179,1,379.5
21696,8698,865,2,246.88
21697,1392,57,4,387.15
21698,17283,781,5,94.78
21699,22488,359,4,309.11
21700,19948,362,2,27.3
21701,17214,382,1,102.97
21702,23164,603,5,22.8
21703,17206,355,1,104.77
21704,11440,557,2,111.23
21705,12512,719,1,42.99
21706,17276,972,4,316.18
21707,5212,822,2,249.41
21708,22602,596,2,486.49
21709,8768,641,4,147.81
21710,22772,43,1,208.02
21711,18719,61,4,477.03
21712,24789,704,5,99.09
21713,22702,610,1,412.66
21714,6821,553,3,345.14
21715,12522,639,5,25.33
21716,12783,875,2,293.47
21717,1183,565,1,36.12
21718,18433,388,1,134.11
21719,7319,208,2,268.29
21720,21074,668,1,466.89
21721,8352,595,2,366.6
21722,17550,374,4,373.81
21723,8649,438,5,326.53
21724,20319,562,4,197.0
21725,10826,298,1,430.56
21726,12491,496,1,78.73
21727,23644,3,4,439.29
21728,1668,134,4,307.54
21729,6379,330,2,254.57
21730,22696,70,3,194.12
21731,16018,769,4,18.32
21732,5970,991,2,357.99
21733,23492,963,1,69.54
21734,10187,699,5,340.29
21735,8356,228,5,189.88
21736,18842,213,3,269.95
21737,7304,490,1,473.32
21738,1639,66,3,45.02
21739,1034,749,3,51.87
21740,21644,602,3,94.78
21741,17029,102,5,362.48
21742,4223,261,4,21.15
21743,11975,439,2,324.97
21744,1229,900,1,345.66
21745,16201,527,2,343.57
21746,5892,713,1,316.63
21747,4906,987,2,275.85
21748,9804,130,5,71.39
21749,23514,340,1,275.55
21750,7795,442,2,433.43
21751,7765,279,2,52.75
21752,66,386,3,14.43
21753,14263,197,5,413.69
21754,14726,491,3,372.59
21755,5139,52,1,55.98
21756,5150,18,2,398.08
21757,12193,256,2,345.66
21758,109,567,4,226.01
21759,12799,644,5,216.68
21760,13925,253,1,147.02
21761,15915,114,3,59.28
21762,2593,167,4,135.84
21763,13170,130,5,294.19
21764,8296,575,1,479.99
21765,6608,49,5,165.31
21766,12062,627,4,269.36
21767,3900,492,4,23.41
21768,8061,387,3,197.0
21769,20087,545,3,59.28
21770,15798,970,4,369.6
21771,21818,584,4,241.43
21772,21090,990,4,385.65
21773,3134,714,2,129.72
21774,22424,814,4,324.85
21775,17048,596,4,204.06
21776,18818,426,3,229.96
21777,11376,793,3,182.9
21778,4445,634,3,40.69
21779,16297,49,1,472.23
21780,16749,30,5,385.2
21781,7012,445,5,222.48
21782,13827,993,1,57.48
21783,5553,445,1,404.88
21784,14890,238,2,84.76
21785,7545,251,4,333.68
21786,12287,31,5,481.55
21787,22324,582,3,375.52
21788,19234,71,3,348.4
21789,21322,466,1,459.56
21790,8949,632,2,278.88
21791,7089,500,4,487.67
21792,1414,633,5,390.99
21793,20972,40,1,188.9
21794,7178,685,5,135.46
21795,4003,788,3,137.47
21796,21314,761,1,316.44
21797,18861,75,3,420.94
21798,9204,82,3,272.04
21799,11022,135,1,139.82
21800,12476,616,1,125.72
21801,1884,269,1,361.65
21802,8062,789,3,155.54
21803,10963,107,3,479.22
21804,24501,124,4,191.07
21805,24598,17,3,458.66
21806,7078,679,3,428.88
21807,15656,423,4,359.02
21808,16249,216,3,188.93
21809,8707,621,2,472.23
21810,3008,501,5,202.58
21811,9311,992,1,118.59
21812,2269,646,5,268.58
21813,16341,439,5,263.04
21814,18374,42,1,156.69
21815,227,755,1,159.68
21816,15802,528,2,167.96
21817,6240,755,3,118.72
21818,18780,559,5,212.55
21819,22851,288,4,46.53
21820,2131,881,5,24.81
21821,8044,750,5,412.66
21822,13057,1000,2,84.82
21823,7164,7,2,440.69
21824,9628,385,4,419.14
21825,4607,922,3,464.75
21826,5687,997,2,252.42
21827,15462,798,3,164.8
21828,20936,509,5,84.82
21829,11268,646,4,368.72
21830,22998,284,2,252.99
21831,6409,752,5,411.38
21832,11950,356,5,411.38
21833,7887,150,1,394.87
21834,22862,810,4,196.18
21835,1762,268,4,286.75
21836,8494,842,3,268.58
21837,12413,941,2,412.66
21838,18464,527,3,489.47
21839,19570,217,1,361.0
21840,7010,903,4,275.55
21841,3653,331,3,97.23
21842,8788,660,3,443.0
21843,5997,625,2,428.9
21844,605,213,2,436.02
21845,844,567,3,391.47
21846,171,49,5,307.54
21847,128,268,3,386.03
21848,15669,349,3,14.43
21849,15953,684,3,156.69
21850,19339,525,2,322.98
21851,2662,468,5,170.62
21852,5313,19,5,474.01
21853,22143,505,1,281.89
21854,10349,639,5,167.63
21855,2748,693,2,374.63
21856,7050,924,5,440.88
21857,16711,337,2,272.04
21858,24991,305,2,152.57
21859,18396,559,3,386.49
21860,1885,866,2,162.66
21861,11117,90,2,381.04
21862,3265,931,3,339.09
21863,1632,721,1,258.82
21864,16894,974,1,14.24
21865,23864,617,5,142.23
21866,6431,443,3,253.81
21867,17945,572,2,85.3
21868,4257,390,5,353.05
21869,22151,203,5,410.27
21870,21016,387,4,414.79
21871,17370,887,2,474.63
21872,8099,823,5,214.4
21873,5851,56,2,244.07
21874,17198,231,5,93.27
21875,9321,375,5,441.07
21876,15219,630,1,443.47
21877,22272,805,2,441.07
21878,16221,233,3,131.89
21879,12492,842,1,52.75
21880,5501,45,1,222.3
21881,9919,110,3,75.14
21882,10068,915,2,315.82
21883,3159,43,3,334.14
21884,7641,711,5,386.49
21885,18775,358,2,278.88
21886,6422,844,2,206.63
21887,24461,604,4,491.76
21888,631,410,2,222.3
21889,7536,197,4,466.79
21890,21468,699,5,103.81
21891,19163,744,5,51.55
21892,21288,402,2,156.54
21893,19356,393,1,354.04
21894,4460,434,3,425.59
21895,12235,947,3,68.04
21896,6905,335,4,443.47
21897,6223,233,5,387.72
21898,11754,704,1,315.82
21899,203,47,2,463.21
21900,1326,793,2,324.28
21901,1983,705,4,338.99
21902,12928,56,4,228.24
21903,8210,24,4,483.27
21904,9819,977,1,247.6
21905,20946,643,1,287.9
21906,24832,46,5,364.0
21907,21330,287,4,368.74
21908,4498,673,4,66.26
21909,9149,245,2,51.55
21910,7924,492,2,443.47
21911,4240,991,3,495.17
21912,9374,950,1,412.57
21913,6943,749,2,81.86
21914,17057,50,3,117.79
21915,6277,881,4,463.84
21916,18716,288,1,326.53
21917,13113,507,5,294.27
21918,11797,549,1,145.87
21919,14127,369,4,337.73
21920,18003,46,5,84.82
21921,15901,754,1,107.62
21922,15041,628,4,100.3
21923,11695,311,2,39.01
21924,21662,535,1,274.7
21925,22856,577,4,167.79
21926,11643,518,5,408.6
21927,1515,416,5,24.02
21928,1222,592,3,302.07
21929,16816,687,1,486.33
21930,4305,421,4,477.47
21931,1491,447,3,99.9
21932,22977,631,3,360.03
21933,21576,766,2,216.68
21934,17971,152,5,443.0
21935,4078,556,3,402.24
21936,8522,19,2,383.89
21937,3702,792,2,74.5
21938,13789,893,1,103.81
21939,12679,779,2,51.87
21940,1034,499,2,383.89
21941,19292,303,2,390.68
21942,21409,150,2,453.46
21943,18414,198,1,269.79
21944,10449,618,5,29.55
21945,19471,458,1,122.95
21946,15582,697,5,167.9
21947,7994,30,5,44.91
21948,15721,254,5,135.46
21949,2196,209,4,414.71
21950,9369,973,5,92.77
21951,982,352,3,294.02
21952,8924,682,1,23.41
21953,24344,802,2,142.76
21954,10286,703,2,440.69
21955,16111,279,5,278.96
21956,14760,187,1,370.22
21957,14879,848,4,52.09
21958,10416,782,1,247.6
21959,11603,291,2,368.72
21960,16481,639,5,489.83
21961,2951,793,3,107.62
21962,8166,753,3,424.38
21963,24551,129,5,14.24
21964,4990,921,4,447.71
21965,24218,822,2,183.43
21966,15309,261,3,232.58
21967,14213,875,2,191.07
21968,7402,846,1,120.45
21969,12049,764,2,456.78
21970,21678,794,4,26.29
21971,15478,162,4,363.59
21972,22357,924,1,179.47
21973,7259,778,4,246.37
21974,3275,121,4,97.27
21975,11108,848,3,208.02
21976,1383,100,4,115.14
21977,9087,575,3,164.8
21978,18454,483,2,366.04
21979,4783,844,2,345.66
21980,5703,75,1,309.03
21981,6383,996,1,239.96
21982,9932,897,1,31.62
21983,15971,32,4,337.73
21984,9695,216,2,348.48
21985,19653,86,2,477.03
21986,22802,750,4,231.32
21987,8233,794,5,268.29
21988,11079,597,1,82.23
21989,23784,910,5,190.42
21990,14616,793,5,485.25
21991,9053,322,1,271.92
21992,2110,330,4,414.79
21993,20751,453,2,473.32
21994,10869,239,1,93.44
21995,18665,926,3,377.03
21996,9047,457,1,164.8
21997,16386,735,4,288.21
21998,17746,636,4,28.16
21999,24280,928,2,317.14
22000,11377,773,2,254.45
22001,18704,736,4,157.55
22002,12584,28,5,131.89
22003,11690,319,1,241.43
22004,15541,449,3,55.98
22005,20501,626,2,412.66
22006,10635,141,3,113.36
22007,17229,542,2,488.55
22008,1244,855,4,85.68
22009,3137,321,1,417.02
22010,9781,653,5,164.94
22011,6239,281,1,256.96
22012,4110,582,1,393.89
22013,15835,946,5,96.08
22014,339,141,4,97.23
22015,11148,909,5,166.1
22016,10409,93,5,199.93
22017,21500,393,5,317.61
22018,18900,305,3,171.97
22019,17032,598,3,374.63
22020,8693,177,3,303.51
22021,22593,893,4,477.03
22022,11027,708,3,52.75
22023,10171,869,5,301.97
22024,13860,249,3,190.42
22025,23142,119,1,222.48
22026,10552,773,1,307.74
22027,9865,777,1,265.01
22028,20835,63,2,361.65
22029,9882,144,1,489.83
22030,3269,270,4,182.25
22031,6710,440,1,429.03
22032,17238,433,4,366.2
22033,14444,461,4,328.01
22034,6625,353,4,46.53
22035,5949,475,5,316.42
22036,1636,824,2,249.41
22037,14857,180,1,324.97
22038,10900,796,1,115.14
22039,5365,760,3,52.09
22040,18558,32,5,167.15
22041,5821,916,5,24.81
22042,16467,697,3,204.06
22043,14882,141,2,347.07
22044,14642,605,1,481.55
22045,2584,910,4,190.42
22046,20560,807,1,335.27
22047,1141,863,2,328.01
22048,22168,18,2,245.46
22049,20960,748,5,412.73
22050,21024,994,4,477.21
22051,12429,684,2,322.98
22052,3089,33,2,327.94
22053,10152,341,5,443.32
22054,8118,748,1,340.26
22055,12599,829,1,210.31
22056,15354,416,2,72.4
22057,7383,429,1,385.2
22058,308,33,5,36.12
22059,469,586,4,116.41
22060,5118,182,1,399.43
22061,1355,819,4,140.7
22062,6262,408,5,31.86
22063,14477,905,3,182.9
22064,12618,536,2,78.56
22065,9444,27,2,356.71
22066,18182,647,3,94.02
22067,17725,310,3,255.84
22068,10664,43,5,85.84
22069,2568,269,3,210.31
22070,3844,135,3,286.75
22071,24156,513,3,481.55
22072,2250,313,5,79.5
22073,4951,747,1,402.24
22074,10208,891,1,294.19
22075,17487,852,1,448.49
22076,12488,299,1,196.18
22077,11236,102,5,15.95
22078,20240,240,2,278.96
22079,17320,468,5,222.48
22080,17866,304,2,326.53
22081,7885,587,4,338.99
22082,1955,935,1,431.64
22083,22108,172,1,208.02
22084,17026,184,1,484.92
22085,11897,41,4,198.99
22086,22976,871,5,28.86
22087,2093,412,1,461.33
22088,20350,360,3,394.89
22089,243,65,2,99.05
22090,8904,883,3,393.68
22091,24533,618,3,316.18
22092,14570,216,2,416.44
22093,8701,162,3,20.86
22094,1950,272,2,466.62
22095,11890,259,4,456.78
22096,3727,453,3,230.62
22097,4715,105,4,214.05
22098,23057,852,1,204.83
22099,12062,596,5,364.67
22100,15585,405,3,294.19
22101,21915,366,1,425.59
22102,12978,157,5,51.17
22103,4281,248,3,117.75
22104,19762,738,1,369.6
22105,7165,21,2,410.27
22106,19965,632,5,246.37
22107,2307,454,3,223.17
22108,9770,551,3,25.33
22109,24627,828,3,274.7
22110,11751,471,4,490.8
22111,10890,200,1,459.56
22112,1111,591,1,245.83
22113,9352,318,5,373.03
22114,719,924,1,208.0
22115,20304,129,2,499.62
22116,12073,968,4,277.58
22117,21923,214,1,440.57
22118,13268,569,2,217.95
22119,19898,427,5,217.47
22120,7836,452,3,433.43
22121,18203,16,5,7.13
22122,350,811,1,344.03
22123,21903,272,4,291.72
22124,8773,608,4,84.82
22125,12409,146,1,472.15
22126,21368,893,5,61.63
22127,9019,176,4,340.11
22128,14116,757,3,294.02
22129,22963,848,1,366.84
22130,17720,530,5,354.04
22131,18846,754,1,453.46
22132,17689,730,3,321.9
22133,17716,180,5,276.09
22134,249,865,4,443.7
22135,1051,664,1,103.81
22136,18441,102,5,385.2
22137,13866,887,5,117.23
22138,6206,167,5,211.94
22139,4592,56,1,13.92
22140,11436,682,5,81.44
22141,5931,747,4,257.52
22142,10892,428,3,61.63
22143,23553,475,5,451.17
22144,11096,38,2,333.63
22145,7363,484,3,361.65
22146,4505,864,3,241.43
22147,6689,374,1,289.37
22148,4366,73,4,472.26
22149,4482,397,3,387.03
22150,1707,472,3,39.01
22151,4324,914,2,166.1
22152,5657,869,4,155.54
22153,7397,523,1,375.52
22154,13772,117,1,417.02
22155,24475,838,1,184.91
22156,24769,516,2,425.07
22157,1688,105,2,428.77
22158,20664,256,5,88.46
22159,10055,103,1,409.61
22160,14489,907,4,36.12
22161,24674,74,3,294.33
22162,6930,9,3,24.81
22163,20765,967,4,400.85
22164,22094,902,3,34.73
22165,16642,383,5,252.42
22166,19350,456,5,275.32
22167,11060,156,1,7.13
22168,7985,980,5,482.2
22169,5230,912,4,488.55
22170,7874,589,1,483.27
22171,1965,986,4,74.5
22172,15993,751,3,393.68
22173,19070,815,5,233.46
22174,12910,879,3,82.4
22175,15327,104,4,258.82
22176,21000,165,5,199.19
22177,13556,950,1,451.17
22178,9603,635,3,106.17
22179,9093,531,4,411.38
22180,22589,689,3,157.55
22181,19490,613,5,439.29
22182,24137,668,1,373.81
22183,1424,52,1,206.63
22184,23243,110,4,310.18
22185,20607,655,3,54.06
22186,1643,140,1,414.3
22187,4237,372,2,489.2
22188,14318,609,3,341.71
22189,13262,920,4,51.87
22190,11556,86,2,450.6
22191,23926,51,1,227.1
22192,7041,503,3,326.18
22193,11466,742,2,61.63
22194,1320,15,1,457.15
22195,352,3,2,279.59
22196,14783,544,1,182.25
22197,12136,502,1,447.32
22198,23367,199,1,430.56
22199,13036,324,1,381.76
22200,18153,101,2,425.59
22201,17708,853,3,159.3
22202,12470,793,5,52.09
22203,10089,264,1,466.79
22204,23290,787,2,27.36
22205,1166,644,1,106.18
22206,17827,232,1,192.89
22207,1141,588,1,228.24
22208,159,242,3,50.52
22209,15065,885,2,274.51
22210,16245,798,5,161.96
22211,24960,643,3,235.11
22212,6478,699,3,272.9
22213,13547,37,1,118.72
22214,9310,92,5,287.9
22215,3725,27,2,48.14
22216,14151,220,5,424.38
22217,19374,437,3,106.18
22218,15821,624,3,306.41
22219,2296,809,1,384.02
22220,8235,861,1,437.52
22221,14057,870,2,270.27
22222,1987,404,5,211.08
22223,13790,431,2,339.09
22224,5334,51,5,177.26
22225,3943,987,5,270.78
22226,13375,89,3,36.12
22227,1977,958,2,437.52
22228,17840,684,2,423.72
22229,14330,665,4,9.81
22230,17536,370,4,256.93
22231,3097,305,5,100.42
22232,24754,139,2,349.76
22233,12452,776,3,440.91
22234,24211,446,4,439.29
22235,23217,520,3,51.87
22236,17602,706,5,157.55
22237,9461,378,4,311.93
22238,15099,921,5,491.0
22239,10353,565,3,472.15
22240,939,141,2,85.02
22241,19039,797,4,450.62
22242,2762,91,1,226.01
22243,3757,750,3,108.82
22244,16054,695,2,118.72
22245,11307,956,2,40.69
22246,22201,515,4,208.36
22247,9132,802,5,25.33
22248,7598,220,5,222.3
22249,10376,575,1,120.45
22250,591,991,2,221.48
22251,16746,212,2,361.8
22252,10293,68,2,216.62
22253,17046,368,5,317.1
22254,14219,910,2,276.34
22255,6190,742,5,7.13
22256,8232,479,5,249.53
22257,9452,79,5,315.82
22258,17422,924,3,114.83
22259,8190,232,2,440.69
22260,23633,400,3,334.32
22261,22995,931,2,316.44
