order_id,customer_id,order_date,campaign_id,total_amount
11051,3469,2024-07-24,28,1057.21
11052,1039,2024-07-24,11,1199.71
11053,3101,2024-07-24,41,1903.52
11054,2931,2024-07-24,48,512.83
11055,4092,2024-07-24,24,654.72
11056,4300,2024-07-24,22,428.63
11057,4407,2024-07-24,19,77.65
11058,726,2024-07-24,4,980.23
11059,2360,2024-07-24,10,1173.03
11060,3782,2024-07-24,5,1806.99
11061,2513,2024-07-24,31,220.7
11062,339,2024-07-24,37,1137.19
11063,3154,2024-07-24,26,42.67
11064,3327,2024-07-24,10,463.3
11065,301,2024-07-24,34,97.53
11066,3360,2024-07-24,9,719.38
11067,4535,2024-07-24,34,594.05
11068,3482,2024-07-24,30,1922.83
11069,333,2024-07-24,1,1640.11
11070,4582,2024-07-24,7,55.1
11071,1629,2024-07-24,18,1261.74
11072,1615,2024-07-24,49,1688.73
11073,509,2024-07-24,33,884.24
11074,14,2024-07-24,1,1220.03
11075,3007,2024-07-24,21,363.7
11076,1402,2024-07-24,16,352.98
11077,1591,2024-07-24,23,439.82
11078,460,2024-07-24,26,1430.9
11079,3529,2024-07-24,19,1398.94
11080,3905,2024-07-24,46,1976.64
11081,4021,2024-07-24,20,1171.24
11082,2060,2024-07-24,23,295.92
11083,2495,2024-07-24,49,785.75
11084,4990,2024-07-24,49,402.3
11085,2312,2024-07-24,3,1503.04
11086,3362,2024-07-24,18,91.04
11087,2206,2024-07-24,47,1137.91
11088,3925,2024-07-24,21,879.6
11089,4124,2024-07-24,36,811.3
11090,4858,2024-07-24,6,918.87
11091,1889,2024-07-24,40,1109.99
11092,2463,2024-07-24,19,422.22
11093,4796,2024-07-24,38,463.94
11094,915,2024-07-24,41,311.05
11095,1050,2024-07-24,41,1169.03
11096,1766,2024-07-24,2,1340.53
11097,2128,2024-07-24,22,1899.95
11098,2947,2024-07-24,4,1483.07
11099,952,2024-07-24,27,268.56
11100,4537,2024-07-24,32,463.04
11101,773,2024-07-24,43,1147.32
11102,314,2024-07-24,45,826.65
11103,3646,2024-07-24,46,1581.29
11104,4356,2024-07-24,24,366.4
11105,3730,2024-07-24,39,1546.33
11106,4212,2024-07-24,31,1810.13
11107,3921,2024-07-24,38,184.55
11108,821,2024-07-24,28,43.97
11109,4373,2024-07-24,47,1065.8
11110,3549,2024-07-24,18,1357.32
11111,4628,2024-07-24,13,1247.77
11112,678,2024-07-24,1,24.21
11113,2925,2024-07-24,34,822.78
11114,4858,2024-07-24,31,133.38
11115,3006,2024-07-24,29,1544.64
11116,1488,2024-07-24,28,474.94
11117,851,2024-07-24,16,1399.34
11118,71,2024-07-24,38,1823.92
11119,2465,2024-07-24,28,860.64
11120,703,2024-07-24,42,284.48
11121,78,2024-07-24,19,1238.79
11122,3225,2024-07-24,10,733.25
11123,4836,2024-07-24,28,273.98
11124,1462,2024-07-24,34,904.65
11125,4321,2024-07-24,17,1345.52
11126,3012,2024-07-24,4,813.87
11127,3614,2024-07-24,33,1546.52
11128,4049,2024-07-24,21,1778.42
11129,4342,2024-07-24,33,1442.39
11130,718,2024-07-24,35,260.35
11131,2233,2024-07-24,21,557.51
11132,2206,2024-07-24,37,1402.54
11133,287,2024-07-24,19,1405.3
11134,1607,2024-07-24,25,1172.08
11135,3146,2024-07-24,50,675.13
11136,1903,2024-07-24,42,108.36
11137,4168,2024-07-24,45,532.58
11138,958,2024-07-24,49,1241.84
11139,83,2024-07-24,5,1470.96
11140,2984,2024-07-24,3,1581.11
11141,1362,2024-07-24,33,1298.36
11142,511,2024-07-24,22,739.86
11143,1192,2024-07-24,36,1965.18
11144,2258,2024-07-24,46,321.33
11145,4994,2024-07-24,8,231.67
11146,4797,2024-07-24,5,375.67
11147,2153,2024-07-24,12,96.78
11148,2,2024-07-24,45,163.2
11149,4365,2024-07-24,47,1514.35
11150,2954,2024-07-24,19,1207.35
11151,3513,2024-07-24,39,1628.0
11152,3970,2024-07-24,44,436.09
11153,949,2024-07-24,47,1561.63
11154,1283,2024-07-24,21,847.65
11155,1563,2024-07-24,33,181.19
11156,4067,2024-07-24,45,781.81
11157,571,2024-07-24,23,992.13
11158,4131,2024-07-24,47,1698.87
11159,839,2024-07-24,18,283.27
11160,120,2024-07-24,20,1514.52
11161,3916,2024-07-24,1,1800.26
11162,2754,2024-07-24,11,1167.53
11163,2950,2024-07-24,34,997.25
11164,145,2024-07-24,3,1061.1
11165,4715,2024-07-24,34,717.49
11166,2958,2024-07-24,18,1093.39
11167,1387,2024-07-24,30,1312.55
11168,3361,2024-07-24,14,1668.37
11169,3230,2024-07-24,27,559.32
11170,2986,2024-07-24,7,790.42
11171,351,2024-07-24,27,542.09
11172,4878,2024-07-24,8,1271.99
11173,447,2024-07-24,33,89.6
11174,830,2024-07-24,35,1188.74
11175,2375,2024-07-24,35,467.17
11176,381,2024-07-24,5,408.19
11177,1135,2024-07-24,20,154.82
11178,1426,2024-07-24,41,1059.06
11179,1709,2024-07-24,29,1783.84
11180,4153,2024-07-24,17,1939.09
11181,4218,2024-07-24,2,1534.69
11182,4584,2024-07-24,47,1611.94
11183,1718,2024-07-24,45,670.31
11184,4452,2024-07-24,38,1486.19
11185,4509,2024-07-24,27,1685.54
11186,4249,2024-07-24,23,1141.45
11187,2628,2024-07-24,43,1781.08
11188,1113,2024-07-24,25,969.55
11189,1568,2024-07-24,35,863.59
11190,2664,2024-07-24,31,1314.34
11191,3889,2024-07-24,4,939.58
11192,591,2024-07-24,46,1103.9
11193,1071,2024-07-24,9,962.05
11194,2069,2024-07-24,9,384.37
11195,911,2024-07-24,32,1916.47
11196,2850,2024-07-24,22,1987.57
11197,2568,2024-07-24,14,53.0
11198,1074,2024-07-24,43,64.13
11199,4383,2024-07-24,4,211.64
11200,3151,2024-07-24,3,1593.77
11201,3803,2024-07-24,39,296.52
11202,406,2024-07-24,23,236.19
11203,2392,2024-07-24,48,1774.21
11204,761,2024-07-24,8,1339.89
11205,829,2024-07-24,46,1047.81
11206,3466,2024-07-24,39,244.75
11207,3722,2024-07-24,43,375.0
11208,2552,2024-07-24,42,1178.61
11209,3270,2024-07-24,21,271.69
11210,4032,2024-07-24,9,1856.15
11211,1248,2024-07-24,11,1305.37
11212,428,2024-07-24,23,1003.44
11213,1844,2024-07-24,12,490.53
11214,124,2024-07-24,25,1934.93
11215,2294,2024-07-24,25,1118.45
11216,2209,2024-07-24,46,444.16
11217,1087,2024-07-24,14,20.64
11218,2074,2024-07-24,49,1090.33
11219,2555,2024-07-24,16,1669.04
11220,326,2024-07-24,34,1178.94
11221,4865,2024-07-24,42,280.27
11222,1936,2024-07-24,26,78.78
11223,2170,2024-07-24,16,806.48
11224,4227,2024-07-24,23,104.07
11225,227,2024-07-24,24,1268.36
11226,4224,2024-07-24,18,930.46
11227,3629,2024-07-24,43,355.6
11228,3583,2024-07-24,29,944.22
11229,2261,2024-07-24,12,1669.59
11230,4992,2024-07-24,9,20.09
11231,2748,2024-07-24,32,55.64
11232,2561,2024-07-24,6,87.29
11233,4419,2024-07-24,47,1945.57
11234,4171,2024-07-24,15,1751.23
11235,818,2024-07-24,22,1414.81
11236,2520,2024-07-24,38,1207.24
11237,3461,2024-07-24,27,95.15
11238,3906,2024-07-24,1,77.88
11239,4383,2024-07-24,24,899.67
11240,2521,2024-07-24,37,386.31
11241,1670,2024-07-24,35,57.03
11242,3411,2024-07-24,9,927.5
11243,4848,2024-07-24,46,374.3
11244,1975,2024-07-24,45,622.31
11245,4184,2024-07-24,7,349.68
11246,2198,2024-07-24,25,337.39
11247,4607,2024-07-24,22,262.57
11248,2508,2024-07-24,47,1825.22
11249,3943,2024-07-24,20,975.41
11250,4673,2024-07-24,44,1155.56
11251,4729,2024-07-24,47,506.31
11252,2871,2024-07-24,48,1451.28
11253,4472,2024-07-24,1,364.35
11254,515,2024-07-24,9,1934.66
11255,693,2024-07-24,40,963.9
11256,453,2024-07-24,20,1377.5
11257,3939,2024-07-24,19,336.44
11258,2957,2024-07-24,44,798.58
11259,1035,2024-07-24,37,1732.97
11260,106,2024-07-24,10,538.02
11261,3221,2024-07-24,26,1117.43
11262,1872,2024-07-24,49,83.97
11263,3576,2024-07-24,34,1597.26
11264,1098,2024-07-24,36,277.12
11265,4458,2024-07-24,22,75.33
11266,432,2024-07-24,28,499.85
11267,4333,2024-07-24,38,117.72
11268,3366,2024-07-24,2,448.23
11269,3887,2024-07-24,18,1178.99
11270,1666,2024-07-24,25,1532.46
11271,1923,2024-07-24,30,1287.63
11272,2211,2024-07-24,18,1328.11
11273,3285,2024-07-24,7,462.59
11274,3682,2024-07-24,31,1462.34
11275,3980,2024-07-24,5,35.55
11276,4244,2024-07-24,18,1045.53
11277,1577,2024-07-24,5,537.29
11278,157,2024-07-24,33,234.65
11279,3642,2024-07-24,2,1724.25
11280,4247,2024-07-24,25,1732.85
11281,1162,2024-07-24,3,890.64
11282,3528,2024-07-24,50,32.59
11283,3002,2024-07-24,47,1900.65
11284,4237,2024-07-24,22,814.17
11285,3671,2024-07-24,16,1874.82
11286,2443,2024-07-24,24,214.24
11287,2132,2024-07-24,42,356.37
11288,518,2024-07-24,12,1095.77
11289,1289,2024-07-24,31,1198.65
11290,4749,2024-07-24,21,809.45
11291,1391,2024-07-24,38,1624.15
11292,3741,2024-07-24,16,1940.11
11293,3403,2024-07-24,25,753.33
11294,4568,2024-07-24,29,1639.11
11295,830,2024-07-24,9,1970.5
11296,909,2024-07-24,18,1887.97
11297,4908,2024-07-24,44,1552.07
11298,4453,2024-07-24,2,623.59
11299,4727,2024-07-24,8,1929.12
11300,699,2024-07-24,5,29.97
11301,550,2024-07-24,14,1130.0
11302,2089,2024-07-24,50,28.84
11303,4968,2024-07-24,43,1298.51
11304,173,2024-07-24,47,1330.54
11305,1365,2024-07-24,21,1905.9
11306,3997,2024-07-24,27,503.91
11307,2128,2024-07-24,14,1422.71
11308,1494,2024-07-24,9,562.33
11309,2885,2024-07-24,43,1816.86
11310,1399,2024-07-24,29,1727.17
11311,4179,2024-07-24,30,345.85
11312,1033,2024-07-24,26,1015.58
11313,4830,2024-07-24,45,636.68
11314,4053,2024-07-24,26,1418.05
11315,4157,2024-07-24,23,493.22
11316,1481,2024-07-24,29,747.79
11317,3583,2024-07-24,22,781.69
11318,1779,2024-07-24,5,165.39
11319,319,2024-07-24,24,1926.27
11320,365,2024-07-24,3,991.5
11321,1853,2024-07-24,33,1452.99
11322,2873,2024-07-24,36,1271.15
11323,733,2024-07-24,19,683.99
11324,4490,2024-07-24,18,601.9
11325,2935,2024-07-24,43,1797.49
11326,1005,2024-07-24,12,951.36
11327,3994,2024-07-24,11,1328.16
11328,2656,2024-07-24,39,1029.45
11329,319,2024-07-24,28,1222.07
11330,2471,2024-07-24,14,874.08
11331,4756,2024-07-24,1,980.85
11332,4177,2024-07-24,1,1844.33
11333,1700,2024-07-24,2,1330.56
11334,249,2024-07-24,8,632.52
11335,3637,2024-07-24,5,1937.93
11336,4581,2024-07-24,35,415.82
11337,3731,2024-07-24,27,708.78
11338,2176,2024-07-24,18,777.63
11339,892,2024-07-24,2,539.3
11340,513,2024-07-24,26,890.86
11341,4117,2024-07-24,12,200.12
11342,1889,2024-07-24,11,1673.18
11343,4681,2024-07-24,22,1398.12
11344,3501,2024-07-24,28,532.11
11345,3023,2024-07-24,20,1575.01
11346,4034,2024-07-24,10,725.08
11347,2102,2024-07-24,48,1420.85
11348,1819,2024-07-24,17,305.82
11349,4675,2024-07-24,9,881.5
11350,4556,2024-07-24,50,1259.05
11351,4653,2024-07-24,14,251.28
11352,1540,2024-07-24,29,1220.47
11353,4091,2024-07-24,7,472.08
11354,2503,2024-07-24,26,1405.77
11355,2979,2024-07-24,10,566.32
11356,3106,2024-07-24,32,916.05
11357,3127,2024-07-24,18,1379.32
11358,1073,2024-07-24,15,304.91
11359,1794,2024-07-24,2,1692.91
11360,2503,2024-07-24,9,589.88
11361,3346,2024-07-24,50,163.86
11362,2550,2024-07-24,13,1769.5
11363,2876,2024-07-24,28,1198.45
11364,1002,2024-07-24,28,1287.65
11365,3826,2024-07-24,17,1756.89
11366,1581,2024-07-24,48,1377.89
11367,823,2024-07-24,32,1944.46
11368,3249,2024-07-24,32,594.24
11369,2532,2024-07-24,18,1071.61
11370,1962,2024-07-24,15,117.02
11371,993,2024-07-24,22,1023.47
11372,4691,2024-07-24,44,1374.14
11373,3303,2024-07-24,21,1777.43
11374,9,2024-07-24,23,1562.12
11375,1396,2024-07-24,45,1362.84
11376,1159,2024-07-24,1,1238.69
11377,3463,2024-07-24,46,688.66
11378,3879,2024-07-24,33,864.75
11379,1490,2024-07-24,1,784.69
11380,3624,2024-07-24,3,582.0
11381,3289,2024-07-24,37,1705.18
11382,3287,2024-07-24,9,409.49
11383,863,2024-07-24,3,686.32
11384,600,2024-07-24,1,911.76
11385,2307,2024-07-24,20,104.09
11386,3535,2024-07-24,33,139.16
11387,479,2024-07-24,41,1158.83
11388,3354,2024-07-24,34,1476.42
11389,129,2024-07-24,48,63.09
11390,838,2024-07-24,6,614.33
11391,402,2024-07-24,45,760.91
11392,1394,2024-07-24,39,1032.21
11393,2018,2024-07-24,35,135.0
11394,2926,2024-07-24,33,184.97
11395,4770,2024-07-24,14,1440.03
11396,1300,2024-07-24,28,818.14
11397,4309,2024-07-24,1,1937.31
11398,2432,2024-07-24,10,114.32
11399,3045,2024-07-24,44,1226.53
11400,1684,2024-07-24,28,1415.21
11401,1148,2024-07-24,34,1614.62
11402,3809,2024-07-24,28,390.35
11403,1654,2024-07-24,15,1897.34
11404,1953,2024-07-24,15,1669.82
11405,4773,2024-07-24,46,28.85
11406,4565,2024-07-24,18,46.63
11407,3644,2024-07-24,21,1518.48
11408,3565,2024-07-24,37,1182.24
11409,883,2024-07-24,27,1680.27
11410,611,2024-07-24,50,1267.27
11411,3152,2024-07-24,24,1500.05
11412,938,2024-07-24,41,1063.92
11413,2545,2024-07-24,22,100.35
11414,268,2024-07-24,1,783.02
11415,1250,2024-07-24,35,90.63
11416,3156,2024-07-24,40,174.25
11417,3418,2024-07-24,39,1060.71
11418,1560,2024-07-24,38,628.75
11419,3728,2024-07-24,44,1851.33
11420,3231,2024-07-24,8,758.04
11421,4064,2024-07-24,45,1631.95
11422,550,2024-07-24,8,484.97
11423,3332,2024-07-24,44,507.02
11424,3737,2024-07-24,5,1025.49
11425,4756,2024-07-24,25,1370.53
11426,3852,2024-07-24,32,1363.12
11427,4746,2024-07-24,27,107.2
11428,209,2024-07-24,34,129.08
11429,4770,2024-07-24,34,947.78
11430,3537,2024-07-24,29,1924.99
11431,2376,2024-07-24,16,1409.85
11432,3238,2024-07-24,4,1541.15
11433,1046,2024-07-24,23,871.45
11434,2089,2024-07-24,40,363.04
11435,678,2024-07-24,1,558.02
11436,862,2024-07-24,44,1414.9
11437,3271,2024-07-24,48,970.8
11438,3704,2024-07-24,13,1194.37
11439,4925,2024-07-24,8,1635.11
11440,1263,2024-07-24,16,73.15
11441,48,2024-07-24,32,1557.85
11442,1603,2024-07-24,11,666.98
11443,2643,2024-07-24,43,581.97
11444,3984,2024-07-24,42,843.08
11445,1257,2024-07-24,40,414.43
11446,3995,2024-07-24,28,172.67
11447,590,2024-07-24,47,1850.28
11448,1562,2024-07-24,32,1469.34
11449,4161,2024-07-24,33,1023.81
11450,2252,2024-07-24,33,1253.17
11451,1354,2024-07-24,35,1467.9
11452,2800,2024-07-24,47,839.51
11453,2898,2024-07-24,30,1804.82
11454,2384,2024-07-24,16,141.1
11455,2527,2024-07-24,50,115.06
11456,4455,2024-07-24,35,1640.94
11457,162,2024-07-24,50,1332.48
11458,1521,2024-07-24,12,1912.71
11459,552,2024-07-24,24,1381.54
11460,4055,2024-07-24,30,82.93
11461,2688,2024-07-24,34,1144.74
11462,3888,2024-07-24,15,1909.54
11463,1169,2024-07-24,46,530.78
11464,4224,2024-07-24,1,1023.55
11465,369,2024-07-24,49,1742.05
11466,771,2024-07-24,33,1891.25
11467,1675,2024-07-24,29,565.33
11468,1077,2024-07-24,30,107.15
11469,3057,2024-07-24,28,662.06
11470,2960,2024-07-24,25,1250.87
11471,3683,2024-07-24,14,229.73
11472,1673,2024-07-24,45,1290.32
11473,4956,2024-07-24,11,495.83
11474,4770,2024-07-24,11,1704.98
11475,1637,2024-07-24,36,703.38
11476,1805,2024-07-24,19,1165.89
11477,3433,2024-07-24,1,767.04
11478,1108,2024-07-24,23,347.05
11479,1963,2024-07-24,2,1116.06
11480,4597,2024-07-24,30,667.26
11481,819,2024-07-24,41,1335.24
11482,2652,2024-07-24,40,1820.84
11483,1919,2024-07-24,31,616.43
11484,4262,2024-07-24,35,47.68
11485,1705,2024-07-24,16,1850.98
11486,1273,2024-07-24,10,295.8
11487,384,2024-07-24,22,1342.45
11488,3842,2024-07-24,29,1836.69
11489,4577,2024-07-24,44,1527.19
11490,1363,2024-07-24,47,1434.6
11491,4049,2024-07-24,30,1465.49
11492,3433,2024-07-24,38,537.67
11493,1897,2024-07-24,10,932.4
11494,3037,2024-07-24,28,44.62
11495,2011,2024-07-24,6,1169.3
11496,1758,2024-07-24,44,1348.78
11497,77,2024-07-24,49,1721.72
11498,933,2024-07-24,9,867.06
11499,4384,2024-07-24,10,1345.67
11500,4723,2024-07-24,36,1930.36
11501,4472,2024-07-24,3,575.91
11502,1154,2024-07-24,4,1557.72
11503,3302,2024-07-24,14,886.5
11504,3215,2024-07-24,19,187.18
11505,1088,2024-07-24,44,1593.36
11506,954,2024-07-24,39,1120.43
11507,3574,2024-07-24,44,166.8
11508,4628,2024-07-24,25,25.44
11509,1606,2024-07-24,50,697.2
11510,3508,2024-07-24,41,1486.82
11511,2719,2024-07-24,5,322.42
11512,4734,2024-07-24,8,1835.19
11513,288,2024-07-24,17,1792.8
11514,3439,2024-07-24,38,1905.78
11515,2524,2024-07-24,30,459.95
11516,3652,2024-07-24,22,1679.77
11517,628,2024-07-24,17,644.64
11518,4514,2024-07-24,49,477.93
11519,4355,2024-07-24,45,800.67
11520,3137,2024-07-24,29,310.51
11521,963,2024-07-24,20,466.79
11522,1898,2024-07-24,23,1754.72
11523,1148,2024-07-24,36,245.8
11524,2059,2024-07-24,28,700.23
11525,4394,2024-07-24,23,723.86
11526,1188,2024-07-24,13,1562.91
11527,2701,2024-07-24,46,646.65
11528,3278,2024-07-24,50,1678.9
11529,4699,2024-07-24,16,672.53
11530,1472,2024-07-24,45,617.03
11531,980,2024-07-24,31,761.02
11532,3806,2024-07-24,37,923.93
11533,2223,2024-07-24,32,600.29
11534,2372,2024-07-24,17,1333.41
11535,116,2024-07-24,13,851.95
11536,2750,2024-07-24,30,252.9
11537,2063,2024-07-24,16,1423.59
11538,2228,2024-07-24,37,1057.62
11539,763,2024-07-24,18,1843.79
11540,3744,2024-07-24,15,1222.48
11541,3946,2024-07-24,13,370.07
11542,4092,2024-07-24,19,763.51
11543,1077,2024-07-24,45,1832.53
11544,861,2024-07-24,22,88.44
11545,3331,2024-07-24,35,764.67
11546,4986,2024-07-24,26,370.81
11547,4279,2024-07-24,7,1292.49
11548,833,2024-07-24,19,1470.51
11549,29,2024-07-24,42,854.21
11550,2730,2024-07-24,47,415.24
11551,919,2024-07-24,17,1833.31
11552,1872,2024-07-24,25,1417.56
11553,4559,2024-07-24,16,1608.68
11554,3580,2024-07-24,14,1406.22
11555,2444,2024-07-24,25,728.47
11556,2328,2024-07-24,25,303.12
11557,616,2024-07-24,35,305.01
11558,486,2024-07-24,19,1861.99
11559,4055,2024-07-24,34,1604.36
11560,1464,2024-07-24,45,602.49
11561,3894,2024-07-24,7,138.94
11562,2641,2024-07-24,26,98.81
11563,212,2024-07-24,5,515.49
11564,4269,2024-07-24,45,1286.68
11565,1203,2024-07-24,9,1382.33
11566,3500,2024-07-24,16,1515.94
11567,1041,2024-07-24,40,1399.84
11568,4099,2024-07-24,12,1380.34
11569,870,2024-07-24,45,1195.39
11570,2868,2024-07-24,35,116.99
11571,571,2024-07-24,27,212.3
11572,1370,2024-07-24,28,339.4
11573,3390,2024-07-24,13,959.26
11574,4072,2024-07-24,9,1440.79
11575,4046,2024-07-24,7,1942.48
11576,228,2024-07-24,2,1142.36
11577,4769,2024-07-24,45,1615.51
11578,1993,2024-07-24,20,1869.81
11579,4615,2024-07-24,26,1811.05
11580,4967,2024-07-24,32,636.27
11581,2892,2024-07-24,14,987.72
11582,4296,2024-07-24,7,1917.61
11583,2512,2024-07-24,20,1729.35
11584,3847,2024-07-24,40,536.43
11585,4461,2024-07-24,5,1238.43
11586,3443,2024-07-24,7,1535.95
11587,931,2024-07-24,11,459.38
11588,1360,2024-07-24,40,723.74
11589,2229,2024-07-24,11,838.9
11590,4905,2024-07-24,22,732.85
11591,1883,2024-07-24,17,1728.76
11592,2786,2024-07-24,5,1994.39
11593,1394,2024-07-24,49,416.78
11594,384,2024-07-24,23,1002.89
11595,314,2024-07-24,25,1307.98
11596,4137,2024-07-24,12,283.1
11597,4915,2024-07-24,16,395.31
11598,1684,2024-07-24,45,1556.2
11599,3300,2024-07-24,6,1745.09
11600,3748,2024-07-24,5,1071.03
11601,1551,2024-07-24,10,510.82
11602,2192,2024-07-24,29,974.45
11603,3272,2024-07-24,35,1258.71
11604,850,2024-07-24,7,1319.24
11605,1267,2024-07-24,31,473.96
11606,1395,2024-07-24,25,729.07
11607,2523,2024-07-24,35,1238.25
11608,577,2024-07-24,41,1025.83
11609,4543,2024-07-24,24,1027.28
11610,4018,2024-07-24,23,675.78
11611,1772,2024-07-24,41,1707.8
11612,2809,2024-07-24,36,693.36
11613,2480,2024-07-24,39,1704.2
11614,3990,2024-07-24,48,251.71
11615,315,2024-07-24,32,1063.45
11616,3216,2024-07-24,8,1965.71
11617,959,2024-07-24,9,859.53
11618,3442,2024-07-24,30,1831.69
11619,4846,2024-07-24,4,1095.32
11620,4517,2024-07-24,46,1312.86
11621,1963,2024-07-24,37,942.77
11622,764,2024-07-24,44,1730.34
11623,3989,2024-07-24,34,161.81
11624,2494,2024-07-24,49,1809.79
11625,1404,2024-07-24,47,1025.09
11626,4779,2024-07-24,10,1674.49
11627,4732,2024-07-24,6,1552.65
11628,1022,2024-07-24,14,1150.72
11629,1605,2024-07-24,41,664.35
11630,3517,2024-07-24,1,1018.17
11631,3216,2024-07-24,32,1428.49
11632,1139,2024-07-24,29,1079.94
11633,3698,2024-07-24,39,1433.48
11634,3552,2024-07-24,19,1024.81
11635,3997,2024-07-24,32,1723.16
11636,4092,2024-07-24,41,862.48
11637,776,2024-07-24,40,92.38
11638,1591,2024-07-24,5,1556.83
11639,1138,2024-07-24,26,1709.12
11640,1257,2024-07-24,45,545.08
11641,2943,2024-07-24,28,1338.78
11642,567,2024-07-24,22,807.68
11643,2822,2024-07-24,40,600.67
11644,3880,2024-07-24,10,1837.69
11645,2595,2024-07-24,44,1925.74
11646,2591,2024-07-24,7,269.37
11647,2741,2024-07-24,43,1771.76
11648,2319,2024-07-24,21,1339.62
11649,3166,2024-07-24,48,977.26
11650,2661,2024-07-24,43,837.49
11651,4078,2024-07-24,20,1577.54
11652,2692,2024-07-24,26,1599.96
11653,3810,2024-07-24,41,901.59
11654,3933,2024-07-24,39,365.7
11655,325,2024-07-24,33,546.95
11656,432,2024-07-24,17,283.76
11657,2324,2024-07-24,46,1963.18
11658,4246,2024-07-24,17,269.67
11659,2874,2024-07-24,22,1086.33
11660,1428,2024-07-24,35,1014.91
11661,2555,2024-07-24,3,503.59
11662,3100,2024-07-24,14,353.11
11663,114,2024-07-24,47,963.45
11664,3317,2024-07-24,20,1294.21
11665,2593,2024-07-24,24,1968.88
11666,2929,2024-07-24,44,1354.0
11667,613,2024-07-24,16,1749.92
11668,3340,2024-07-24,33,1086.78
11669,3297,2024-07-24,45,1671.57
11670,2768,2024-07-24,1,211.65
11671,237,2024-07-24,22,866.85
11672,3901,2024-07-24,10,514.26
11673,130,2024-07-24,12,1728.78
11674,2139,2024-07-24,25,993.61
11675,4559,2024-07-24,41,943.78
11676,4836,2024-07-24,40,43.15
11677,541,2024-07-24,3,1820.32
11678,2322,2024-07-24,3,744.9
11679,4732,2024-07-24,6,355.77
11680,1902,2024-07-24,36,745.68
11681,1330,2024-07-24,26,608.76
11682,2548,2024-07-24,37,1785.27
11683,2057,2024-07-24,50,233.57
11684,4426,2024-07-24,47,887.53
11685,4365,2024-07-24,23,1141.14
11686,2203,2024-07-24,28,1630.1
11687,4336,2024-07-24,2,1565.01
11688,42,2024-07-24,14,1040.36
11689,28,2024-07-24,50,1677.15
11690,83,2024-07-24,36,1363.39
11691,25,2024-07-24,31,1837.88
11692,3882,2024-07-24,47,562.23
11693,4705,2024-07-24,13,1951.08
11694,3541,2024-07-24,26,1892.44
11695,1194,2024-07-24,25,1119.36
11696,2551,2024-07-24,18,461.95
11697,2658,2024-07-24,7,350.07
11698,399,2024-07-24,43,1339.78
11699,116,2024-07-24,27,975.97
11700,2105,2024-07-24,33,322.99
11701,3166,2024-07-24,38,1523.24
11702,2174,2024-07-24,45,1411.03
11703,4722,2024-07-24,23,1943.01
11704,2551,2024-07-24,35,1934.04
11705,2991,2024-07-24,39,609.47
11706,1971,2024-07-24,24,183.27
11707,2131,2024-07-24,41,777.83
11708,2210,2024-07-24,8,1049.79
11709,500,2024-07-24,32,801.32
11710,911,2024-07-24,48,345.72
11711,2369,2024-07-24,50,548.93
11712,4429,2024-07-24,35,1255.81
11713,3949,2024-07-24,36,1520.12
11714,4876,2024-07-24,44,314.11
11715,4369,2024-07-24,17,559.75
11716,3869,2024-07-24,13,979.58
11717,360,2024-07-24,50,1933.05
11718,3289,2024-07-24,35,401.73
11719,3559,2024-07-24,26,866.21
11720,2853,2024-07-24,4,885.09
11721,2692,2024-07-24,22,1505.55
11722,1373,2024-07-24,38,1769.07
11723,4498,2024-07-24,10,315.02
11724,2641,2024-07-24,37,278.99
11725,1417,2024-07-24,5,599.9
11726,3798,2024-07-24,38,1881.78
11727,1331,2024-07-24,3,101.11
11728,3899,2024-07-24,2,835.76
11729,4585,2024-07-24,32,1481.75
11730,1794,2024-07-24,38,1980.61
11731,1245,2024-07-24,26,676.44
11732,2722,2024-07-24,16,689.91
11733,3864,2024-07-24,42,1959.02
11734,594,2024-07-24,49,534.91
11735,2868,2024-07-24,27,232.99
11736,1656,2024-07-24,4,1544.6
11737,620,2024-07-24,12,1389.53
11738,2611,2024-07-24,47,1907.07
11739,37,2024-07-24,6,1684.58
11740,4996,2024-07-24,22,721.57
11741,2157,2024-07-24,15,1426.77
11742,4453,2024-07-24,48,203.82
11743,547,2024-07-24,15,1653.19
11744,3615,2024-07-24,38,698.74
11745,1817,2024-07-24,10,478.13
11746,4767,2024-07-24,7,1809.49
11747,1654,2024-07-24,26,800.9
11748,731,2024-07-24,47,919.27
11749,1062,2024-07-24,8,75.91
11750,996,2024-07-24,43,480.96
11751,35,2024-07-24,22,1000.22
11752,4764,2024-07-24,3,684.2
11753,460,2024-07-24,26,1630.39
11754,1652,2024-07-24,18,913.48
11755,187,2024-07-24,12,1671.76
11756,2089,2024-07-24,44,1914.27
11757,4982,2024-07-24,3,652.75
11758,2625,2024-07-24,27,1484.0
11759,1198,2024-07-24,50,699.47
11760,24,2024-07-24,17,1860.88
11761,4575,2024-07-24,23,853.26
11762,3288,2024-07-24,24,91.64
11763,653,2024-07-24,8,1118.92
11764,2615,2024-07-24,42,514.96
11765,1239,2024-07-24,43,852.28
11766,2596,2024-07-24,50,1129.61
11767,3665,2024-07-24,6,157.21
11768,4324,2024-07-24,36,1000.63
11769,2537,2024-07-24,35,755.2
11770,3298,2024-07-24,26,1257.83
11771,2822,2024-07-24,9,1618.66
11772,614,2024-07-24,8,675.79
11773,934,2024-07-24,36,506.04
11774,29,2024-07-24,1,951.77
